index,time,icon,temperature,humidity,pressure,cloudCover,windSpeed,uvIndex,visibility,date_time
6005,1526806800,cloudy,62.94,0.91,1013.3,1.0,10.8,0.0,9.488,201805200500
6006,1526810400,partly-cloudy-day,63.95,0.95,1012.6,0.77,10.22,0.0,9.997,201805200600
6007,1526814000,cloudy,65.94,0.94,1012.2,1.0,7.71,1.0,9.997,201805200700
6008,1526817600,cloudy,67.94,0.87,1011.9,1.0,6.27,2.0,9.997,201805200800
6009,1526821200,cloudy,67.94,0.93,1011.7,1.0,8.0,3.0,9.997,201805200900
6010,1526824800,cloudy,69.94,0.88,1011.2,1.0,7.77,4.0,9.997,201805201000
6011,1526828400,cloudy,71.96,0.82,1010.8,0.94,9.83,4.0,9.997,201805201100
6012,1526832000,cloudy,73.95,0.77,1010.5,0.99,7.97,4.0,9.997,201805201200
6013,1526835600,cloudy,75.96,0.7,1010.1,0.94,7.68,5.0,9.997,201805201300
6014,1526839200,cloudy,77.95,0.65,1009.8,0.88,8.13,5.0,9.997,201805201400
6015,1526842800,partly-cloudy-day,77.95,0.67,1010.0,0.76,9.22,5.0,9.92,201805201500
6016,1526846400,rain,72.93,0.8,1010.6,0.86,8.16,3.0,4.303999999999999,201805201600
6017,1526850000,rain,73.95,0.79,1010.5,0.99,5.41,2.0,9.977,201805201700
6018,1526853600,partly-cloudy-day,75.96,0.68,1011.1,0.76,9.47,1.0,9.997,201805201800
6019,1526857200,cloudy,72.93,0.71,1012.1,0.99,5.11,0.0,9.981,201805201900
6020,1526860800,partly-cloudy-night,72.93,0.66,1012.8,0.75,5.6,0.0,9.997,201805202000
6021,1526864400,partly-cloudy-night,67.12,0.72,1013.9,0.74,5.7,0.0,9.997,201805202100
6022,1526868000,clear-night,68.95,0.66,1014.9,0.18,4.82,0.0,9.997,201805202200
6023,1526871600,clear-night,66.95,0.66,1015.6,0.18,3.34,0.0,9.997,201805202300
6024,1526875200,clear-night,65.94,0.64,1016.3,0.18,5.31,0.0,9.997,201805210000
6025,1526878800,clear-night,58.02,0.86,1016.8,0.0,2.8,0.0,9.997,201805210100
6026,1526882400,clear-night,56.97,0.89,1017.5,0.0,6.31,0.0,9.969,201805210200
6027,1526886000,clear-night,56.34,0.85,1017.8,0.0,2.7,0.0,9.997,201805210300
6028,1526889600,clear-night,56.56,0.79,1018.5,0.0,1.36,0.0,9.969,201805210400
6029,1526893200,clear-night,51.36,0.89,1019.2,0.0,1.8,0.0,9.815,201805210500
6030,1526896800,clear-day,51.25,0.9,1019.7,0.18,2.33,0.0,9.94,201805210600
6031,1526900400,clear-day,58.99,0.7,1020.3,0.0,2.77,1.0,9.997,201805210700
6032,1526904000,clear-day,61.94,0.59,1020.9,0.0,4.24,2.0,9.997,201805210800
6033,1526907600,clear-day,63.95,0.53,1021.3,0.0,3.85,4.0,9.997,201805210900
6034,1526911200,clear-day,65.94,0.47,1021.5,0.0,4.35,6.0,9.997,201805211000
6035,1526914800,clear-day,69.46,0.43,1021.2,0.0,3.2,8.0,9.997,201805211100
6036,1526918400,clear-day,69.94,0.39,1021.1,0.0,3.58,9.0,9.997,201805211200
6037,1526922000,clear-day,70.95,0.38,1020.5,0.0,3.53,10.0,9.997,201805211300
6038,1526925600,clear-day,73.95,0.33,1019.8,0.0,5.42,9.0,9.997,201805211400
6039,1526929200,clear-day,74.95,0.32,1019.1,0.14,4.76,6.0,9.997,201805211500
6040,1526932800,clear-day,76.94,0.29,1018.5,0.14,5.63,4.0,9.997,201805211600
6041,1526936400,clear-day,75.96,0.3,1018.0,0.0,6.74,3.0,9.997,201805211700
6042,1526940000,clear-day,76.94,0.3,1017.8,0.06,6.57,1.0,9.997,201805211800
6043,1526943600,clear-day,76.94,0.33,1018.2,0.0,8.19,0.0,9.997,201805211900
6044,1526947200,clear-night,70.1,0.44,1019.3,0.0,3.85,0.0,9.997,201805212000
6045,1526950800,clear-night,67.94,0.49,1019.3,0.0,3.84,0.0,9.997,201805212100
6046,1526954400,clear-night,66.95,0.51,1020.1,0.0,1.82,0.0,9.997,201805212200
6047,1526958000,clear-night,62.54,0.63,1020.1,0.0,2.21,0.0,9.997,201805212300
6048,1526961600,clear-night,58.12,0.71,1020.1,0.0,2.41,0.0,9.997,201805220000
6049,1526965200,clear-night,60.16,0.65,1020.1,0.0,0.53,0.0,9.997,201805220100
6050,1526968800,clear-night,58.18,0.7,1020.3,0.0,4.27,0.0,9.997,201805220200
6051,1526972400,clear-night,54.27,0.84,1020.5,0.0,3.97,0.0,9.969,201805220300
6052,1526976000,clear-night,52.78,0.84,1020.8,0.0,3.03,0.0,9.997,201805220400
6053,1526979600,clear-night,60.94,0.63,1021.0,0.14,3.01,0.0,9.392999999999999,201805220500
6054,1526983200,clear-day,56.74,0.77,1021.2,0.0,3.14,0.0,9.997,201805220600
6055,1526986800,clear-day,61.94,0.69,1021.2,0.22,0.73,1.0,9.997,201805220700
6056,1526990400,clear-day,64.95,0.67,1021.2,0.22,0.28,2.0,9.997,201805220800
6057,1526994000,partly-cloudy-day,66.95,0.58,1021.5,0.35,2.5,3.0,9.997,201805220900
6058,1526997600,partly-cloudy-day,67.94,0.59,1021.3,0.59,3.25,5.0,9.997,201805221000
6059,1527001200,partly-cloudy-day,67.26,0.65,1021.8,0.86,2.58,5.0,9.391,201805221100
6060,1527004800,rain,66.7,0.65,1021.0,0.81,4.41,5.0,9.997,201805221200
6061,1527008400,cloudy,66.44,0.7,1020.6,0.99,3.12,5.0,9.997,201805221300
6062,1527012000,cloudy,64.53,0.77,1019.9,1.0,5.13,4.0,9.997,201805221400
6063,1527015600,rain,62.31,0.76,1019.4,1.0,3.43,4.0,9.997,201805221500
6064,1527019200,cloudy,61.94,0.74,1018.7,1.0,2.47,3.0,9.997,201805221600
6065,1527022800,cloudy,62.72,0.75,1018.0,1.0,2.9,2.0,9.997,201805221700
6066,1527026400,cloudy,63.95,0.7,1017.8,1.0,3.33,1.0,9.997,201805221800
6067,1527030000,cloudy,59.94,0.74,1017.2,1.0,4.14,0.0,9.071,201805221900
6068,1527033600,cloudy,58.94,0.77,1016.8,1.0,3.69,0.0,9.997,201805222000
6069,1527037200,rain,56.94,0.76,1016.2,1.0,3.83,0.0,9.997,201805222100
6070,1527040800,cloudy,55.95,0.77,1015.7,1.0,3.5,0.0,9.997,201805222200
6071,1527044400,cloudy,54.94,0.83,1014.8,1.0,3.95,0.0,9.997,201805222300
6072,1527048000,cloudy,54.94,0.82,1014.3,1.0,4.6,0.0,9.997,201805230000
6073,1527051600,cloudy,54.94,0.84,1013.3,1.0,8.02,0.0,9.997,201805230100
6074,1527055200,cloudy,54.94,0.87,1012.5,1.0,5.35,0.0,9.997,201805230200
6075,1527058800,cloudy,54.94,0.88,1011.8,1.0,3.65,0.0,9.997,201805230300
6076,1527062400,cloudy,54.94,0.88,1011.4,1.0,3.21,0.0,9.997,201805230400
6077,1527066000,cloudy,55.95,0.85,1011.4,0.94,3.22,0.0,9.997,201805230500
6078,1527069600,partly-cloudy-day,55.95,0.89,1011.5,0.76,3.22,0.0,9.997,201805230600
6079,1527073200,partly-cloudy-day,57.95,0.87,1011.4,0.76,3.41,1.0,9.997,201805230700
6080,1527076800,partly-cloudy-day,61.94,0.77,1012.1,0.68,3.26,2.0,9.997,201805230800
6081,1527080400,clear-day,65.94,0.7,1011.3,0.27,6.74,4.0,9.997,201805230900
6082,1527084000,partly-cloudy-day,68.95,0.63,1011.3,0.44,5.3,5.0,9.997,201805231000
6083,1527087600,partly-cloudy-day,70.95,0.58,1011.6,0.71,6.76,5.0,9.997,201805231100
6084,1527091200,clear-day,72.93,0.54,1011.5,0.2,6.5,8.0,9.997,201805231200
6085,1527094800,clear-day,73.95,0.5,1011.1,0.18,6.51,9.0,9.997,201805231300
6086,1527098400,clear-day,70.95,0.55,1011.0,0.0,5.76,9.0,9.997,201805231400
6087,1527102000,clear-day,71.96,0.56,1010.7,0.08,6.45,7.0,9.997,201805231500
6088,1527105600,clear-day,73.95,0.46,1010.1,0.19,8.49,4.0,9.997,201805231600
6089,1527109200,partly-cloudy-day,76.94,0.42,1009.9,0.44,6.68,2.0,9.997,201805231700
6090,1527112800,partly-cloudy-day,81.93,0.31,1010.2,0.44,6.11,1.0,9.997,201805231800
6091,1527116400,partly-cloudy-day,80.94,0.29,1010.3,0.73,7.56,0.0,9.997,201805231900
6092,1527120000,partly-cloudy-day,75.17,0.43,1011.1,0.75,7.6,0.0,9.997,201805232000
6093,1527123600,rain,71.96,0.53,1012.6,0.98,4.21,0.0,9.913,201805232100
6094,1527127200,cloudy,68.04,0.65,1014.3,0.92,4.34,0.0,9.997,201805232200
6095,1527130800,partly-cloudy-night,65.94,0.68,1014.9,0.69,5.22,0.0,9.997,201805232300
6096,1527134400,clear-night,60.37,0.8,1015.4,0.15,4.44,0.0,9.997,201805240000
6097,1527138000,clear-night,57.95,0.81,1015.7,0.06,3.57,0.0,9.997,201805240100
6098,1527141600,clear-night,56.94,0.83,1015.9,0.05,4.02,0.0,9.789,201805240200
6099,1527145200,clear-night,55.95,0.85,1016.2,0.13,3.81,0.0,9.997,201805240300
6100,1527148800,clear-night,54.94,0.87,1016.4,0.08,3.36,0.0,9.958,201805240400
6101,1527152400,clear-night,53.75,0.92,1016.8,0.18,2.54,0.0,9.634,201805240500
6102,1527156000,clear-day,51.98,0.97,1017.6,0.18,1.81,0.0,8.51,201805240600
6103,1527159600,clear-day,56.94,0.83,1018.5,0.18,2.92,1.0,9.997,201805240700
6104,1527163200,clear-day,59.94,0.75,1019.1,0.19,2.79,2.0,9.997,201805240800
6105,1527166800,partly-cloudy-day,60.94,0.72,1019.5,0.37,3.04,3.0,9.997,201805240900
6106,1527170400,clear-day,58.94,0.8,1019.7,0.19,3.92,6.0,9.997,201805241000
6107,1527174000,clear-day,62.33,0.67,1019.9,0.18,4.73,8.0,9.997,201805241100
6108,1527177600,clear-day,63.92,0.51,1019.9,0.19,5.67,9.0,9.997,201805241200
6109,1527181200,clear-day,64.18,0.59,1019.8,0.19,4.68,9.0,9.997,201805241300
6110,1527184800,clear-day,65.72,0.56,1019.5,0.19,4.79,8.0,9.997,201805241400
6111,1527188400,clear-day,64.96,0.51,1019.2,0.11,4.91,7.0,9.997,201805241500
6112,1527192000,clear-day,66.09,0.47,1018.5,0.0,4.29,5.0,9.997,201805241600
6113,1527195600,clear-day,63.95,0.56,1017.9,0.0,5.47,3.0,9.997,201805241700
6114,1527199200,clear-day,68.95,0.51,1017.5,0.0,6.8,1.0,9.997,201805241800
6115,1527202800,clear-day,65.94,0.54,1017.6,0.0,7.98,0.0,9.997,201805241900
6116,1527206400,clear-day,61.94,0.57,1017.8,0.0,7.36,0.0,9.997,201805242000
6117,1527210000,clear-night,59.03,0.64,1019.0,0.0,5.53,0.0,9.997,201805242100
6118,1527213600,clear-night,56.94,0.69,1018.3,0.0,5.79,0.0,9.997,201805242200
6119,1527217200,clear-night,55.95,0.75,1018.1,0.0,5.89,0.0,9.997,201805242300
6120,1527220800,clear-night,55.95,0.76,1017.5,0.0,5.81,0.0,9.997,201805250000
6121,1527224400,clear-night,55.95,0.75,1016.8,0.0,5.81,0.0,9.997,201805250100
6122,1527228000,clear-night,55.95,0.75,1016.1,0.0,4.37,0.0,9.997,201805250200
6123,1527231600,clear-night,55.95,0.75,1015.5,0.0,4.83,0.0,9.997,201805250300
6124,1527235200,clear-night,55.95,0.74,1014.8,0.0,5.94,0.0,9.997,201805250400
6125,1527238800,clear-night,56.94,0.72,1014.4,0.0,9.23,0.0,9.997,201805250500
6126,1527242400,clear-day,54.73,0.78,1014.4,0.0,4.46,0.0,9.997,201805250600
6127,1527246000,clear-day,56.43,0.72,1014.9,0.0,4.31,1.0,9.997,201805250700
6128,1527249600,clear-day,65.07,0.6,1014.9,0.0,4.34,2.0,9.997,201805250800
6129,1527253200,clear-day,71.2,0.5,1014.2,0.0,5.63,4.0,9.997,201805250900
6130,1527256800,clear-day,76.94,0.41,1012.6,0.0,8.51,6.0,9.997,201805251000
6131,1527260400,clear-day,79.94,0.34,1012.6,0.0,6.5,8.0,9.997,201805251100
6132,1527264000,clear-day,82.95,0.3,1010.7,0.0,7.96,10.0,9.997,201805251200
6133,1527267600,clear-day,86.45,0.26,1009.8,0.08,9.73,9.0,9.997,201805251300
6134,1527271200,clear-day,86.32,0.24,1009.1,0.02,10.74,9.0,9.997,201805251400
6135,1527274800,clear-day,88.07,0.24,1008.2,0.2,9.69,6.0,9.997,201805251500
6136,1527278400,clear-day,88.06,0.23,1007.6,0.2,11.69,4.0,9.997,201805251600
6137,1527282000,clear-day,85.94,0.24,1007.0,0.11,8.74,3.0,9.997,201805251700
6138,1527285600,clear-day,85.94,0.26,1006.6,0.25,8.57,1.0,9.997,201805251800
6139,1527289200,clear-day,84.93,0.27,1006.7,0.24,7.16,0.0,9.997,201805251900
6140,1527292800,partly-cloudy-day,80.33,0.37,1007.7,0.54,5.21,0.0,9.997,201805252000
6141,1527296400,partly-cloudy-night,78.93,0.42,1007.3,0.73,5.63,0.0,9.997,201805252100
6142,1527300000,clear-night,76.94,0.48,1007.3,0.31,5.82,0.0,9.997,201805252200
6143,1527303600,partly-cloudy-night,75.96,0.49,1007.1,0.43,5.55,0.0,9.997,201805252300
6144,1527307200,clear-night,73.95,0.56,1007.0,0.27,4.79,0.0,9.997,201805260000
6145,1527310800,clear-night,72.93,0.58,1006.9,0.19,4.49,0.0,9.997,201805260100
6146,1527314400,clear-night,71.96,0.6,1006.5,0.01,5.33,0.0,9.997,201805260200
6147,1527318000,clear-night,71.64,0.61,1006.3,0.19,4.32,0.0,9.997,201805260300
6148,1527321600,clear-night,71.06,0.62,1005.9,0.2,4.27,0.0,9.997,201805260400
6149,1527325200,clear-night,70.95,0.62,1006.3,0.18,4.65,0.0,9.997,201805260500
6150,1527328800,clear-day,69.53,0.67,1006.4,0.0,4.76,0.0,9.997,201805260600
6151,1527332400,clear-day,71.96,0.64,1006.9,0.0,4.87,1.0,9.997,201805260700
6152,1527336000,clear-day,73.95,0.63,1007.3,0.1,5.37,2.0,9.997,201805260800
6153,1527339600,clear-day,79.96,0.5,1008.1,0.0,5.48,4.0,9.997,201805260900
6154,1527343200,clear-day,81.93,0.44,1007.4,0.0,7.14,6.0,9.997,201805261000
6155,1527346800,clear-day,82.95,0.4,1008.2,0.0,6.44,8.0,9.997,201805261100
6156,1527350400,clear-day,83.95,0.42,1007.5,0.05,6.21,9.0,9.997,201805261200
6157,1527354000,clear-day,86.94,0.35,1007.5,0.08,6.35,9.0,9.997,201805261300
6158,1527357600,clear-day,85.94,0.36,1007.3,0.04,6.46,9.0,9.997,201805261400
6159,1527361200,partly-cloudy-day,89.07,0.31,1007.3,0.45,5.47,6.0,9.997,201805261500
6160,1527364800,partly-cloudy-day,86.92,0.37,1007.3,0.45,5.92,4.0,9.997,201805261600
6161,1527368400,partly-cloudy-day,86.92,0.35,1007.6,0.47,4.72,2.0,9.988,201805261700
6162,1527372000,clear-day,87.93,0.37,1008.6,0.15,3.97,1.0,9.997,201805261800
6163,1527375600,partly-cloudy-day,75.33,0.56,1010.2,0.65,7.0,0.0,9.055,201805261900
6164,1527379200,partly-cloudy-day,72.71,0.63,1011.5,0.64,6.15,0.0,9.997,201805262000
6165,1527382800,partly-cloudy-night,68.89,0.73,1012.7,0.35,6.92,0.0,9.997,201805262100
6166,1527386400,clear-night,63.95,0.85,1014.1,0.21,5.4,0.0,9.997,201805262200
6167,1527390000,clear-night,65.49,0.82,1015.0,0.29,4.1,0.0,9.879,201805262300
6168,1527393600,partly-cloudy-night,62.94,0.92,1015.5,0.75,3.53,0.0,9.96,201805270000
6169,1527397200,cloudy,61.94,0.92,1016.2,1.0,3.14,0.0,8.435,201805270100
6170,1527400800,cloudy,59.94,1.0,1016.7,1.0,9.48,0.0,8.571,201805270200
6171,1527404400,cloudy,57.95,1.0,1017.3,1.0,4.61,0.0,9.616,201805270300
6172,1527408000,cloudy,57.95,0.91,1017.9,1.0,5.64,0.0,9.881,201805270400
6173,1527411600,cloudy,56.94,0.91,1018.8,1.0,6.43,0.0,9.872,201805270500
6174,1527415200,cloudy,55.95,0.91,1019.8,1.0,7.37,0.0,7.34,201805270600
6175,1527418800,cloudy,54.94,0.91,1020.8,1.0,6.91,1.0,8.907,201805270700
6176,1527422400,cloudy,54.94,0.84,1021.6,1.0,7.65,2.0,8.511000000000001,201805270800
6177,1527426000,cloudy,54.94,0.82,1022.3,1.0,7.33,3.0,9.902000000000001,201805270900
6178,1527429600,cloudy,54.94,0.78,1022.7,1.0,7.24,4.0,9.956,201805271000
6179,1527433200,cloudy,54.94,0.75,1022.8,1.0,7.06,4.0,9.997,201805271100
6180,1527436800,cloudy,54.94,0.7,1022.8,1.0,7.99,4.0,9.997,201805271200
6181,1527440400,cloudy,54.94,0.69,1022.9,1.0,8.03,4.0,9.997,201805271300
6182,1527444000,cloudy,53.94,0.71,1023.1,1.0,9.08,4.0,9.997,201805271400
6183,1527447600,cloudy,53.94,0.7,1022.8,1.0,7.5,4.0,9.997,201805271500
6184,1527451200,cloudy,52.94,0.72,1022.2,1.0,7.59,3.0,9.988999999999999,201805271600
6185,1527454800,cloudy,52.94,0.76,1021.9,1.0,7.76,2.0,9.997,201805271700
6186,1527458400,cloudy,51.95,0.8,1021.9,1.0,8.09,1.0,9.897,201805271800
6187,1527462000,cloudy,51.95,0.86,1022.3,1.0,12.52,0.0,9.812999999999999,201805271900
6188,1527465600,cloudy,50.93,0.9,1022.3,1.0,4.45,0.0,9.788,201805272000
6189,1527469200,cloudy,50.93,0.9,1022.0,1.0,6.26,0.0,9.874,201805272100
6190,1527472800,cloudy,50.93,0.88,1022.5,1.0,6.06,0.0,8.892999999999997,201805272200
6191,1527476400,cloudy,50.93,0.9,1021.8,1.0,13.42,0.0,8.019,201805272300
6192,1527480000,cloudy,50.93,0.93,1021.6,1.0,13.39,0.0,9.097999999999999,201805280000
6193,1527483600,cloudy,50.93,0.93,1020.9,1.0,12.17,0.0,8.834,201805280100
6194,1527487200,cloudy,50.93,0.93,1020.2,1.0,12.33,0.0,5.136,201805280200
6195,1527490800,cloudy,50.14,0.99,1020.1,1.0,9.04,0.0,2.31,201805280300
6196,1527494400,rain,50.17,0.99,1019.6,1.0,9.93,0.0,3.015,201805280400
6197,1527498000,rain,50.93,0.92,1019.1,1.0,1.29,0.0,2.536,201805280500
6198,1527501600,rain,50.93,0.93,1019.6,1.0,2.04,0.0,1.3,201805280600
6199,1527505200,rain,50.93,0.94,1019.7,1.0,2.36,1.0,1.072,201805280700
6200,1527508800,rain,51.95,0.93,1019.4,1.0,1.66,2.0,1.765,201805280800
6201,1527512400,rain,51.95,0.96,1019.5,1.0,1.57,3.0,1.334,201805280900
6202,1527516000,cloudy,51.95,0.98,1019.4,1.0,1.58,4.0,2.073,201805281000
6203,1527519600,cloudy,52.94,0.96,1019.4,1.0,1.98,4.0,3.615,201805281100
6204,1527523200,cloudy,54.94,0.9,1019.5,1.0,0.86,4.0,6.3839999999999995,201805281200
6205,1527526800,cloudy,54.94,0.93,1019.1,1.0,0.58,4.0,9.082,201805281300
6206,1527530400,cloudy,55.95,0.91,1018.8,1.0,0.64,4.0,8.113,201805281400
6207,1527534000,cloudy,57.55,0.85,1017.9,1.0,2.48,4.0,8.111,201805281500
6208,1527537600,cloudy,57.95,0.86,1017.7,1.0,3.69,3.0,9.055,201805281600
6209,1527541200,cloudy,61.11,0.74,1017.2,1.0,2.44,2.0,9.624,201805281700
6210,1527544800,cloudy,56.94,0.88,1017.0,1.0,3.6,1.0,8.144,201805281800
6211,1527548400,cloudy,55.95,0.91,1016.6,1.0,3.22,0.0,9.988999999999999,201805281900
6212,1527552000,cloudy,55.95,0.92,1016.2,1.0,3.31,0.0,9.262,201805282000
6213,1527555600,cloudy,55.95,0.9,1016.0,1.0,3.39,0.0,9.027000000000001,201805282100
6214,1527559200,cloudy,56.94,0.89,1015.8,1.0,2.99,0.0,9.048,201805282200
6215,1527562800,partly-cloudy-night,56.94,0.92,1014.7,0.75,2.93,0.0,9.042,201805282300
6216,1527566400,partly-cloudy-night,58.88,0.89,1015.1,0.43,2.69,0.0,9.939,201805290000
6217,1527570000,clear-night,57.72,0.91,1014.8,0.19,2.61,0.0,9.281,201805290100
6218,1527573600,clear-night,57.95,0.9,1014.0,0.19,3.5,0.0,9.394,201805290200
6219,1527577200,clear-night,58.94,0.87,1013.6,0.2,3.75,0.0,9.979,201805290300
6220,1527580800,clear-night,59.94,0.85,1013.3,0.18,3.83,0.0,9.979,201805290400
6221,1527584400,clear-night,60.94,0.84,1013.5,0.21,3.31,0.0,8.841000000000003,201805290500
6222,1527588000,partly-cloudy-day,61.94,0.84,1013.6,0.72,3.47,0.0,8.869,201805290600
6223,1527591600,clear-day,63.95,0.88,1013.6,0.21,3.6,1.0,9.911,201805290700
6224,1527595200,clear-day,66.95,0.84,1014.9,0.13,3.35,2.0,9.997,201805290800
6225,1527598800,clear-day,72.94,0.73,1015.1,0.19,4.44,4.0,9.997,201805290900
6226,1527602400,clear-day,77.67,0.62,1013.9,0.19,5.07,6.0,9.997,201805291000
6227,1527606000,clear-day,79.94,0.59,1014.2,0.18,5.13,8.0,9.997,201805291100
6228,1527609600,clear-day,80.94,0.55,1014.2,0.0,5.98,10.0,9.997,201805291200
6229,1527613200,clear-day,83.6,0.48,1014.7,0.0,6.01,10.0,9.997,201805291300
6230,1527616800,clear-day,85.33,0.42,1014.6,0.19,6.45,8.0,9.997,201805291400
6231,1527620400,clear-day,84.84,0.44,1014.7,0.16,6.22,7.0,9.997,201805291500
6232,1527624000,clear-day,82.44,0.47,1014.6,0.07,6.1,5.0,9.997,201805291600
6233,1527627600,clear-day,83.57,0.45,1014.8,0.0,5.64,3.0,9.997,201805291700
6234,1527631200,clear-day,82.22,0.44,1014.8,0.08,5.52,1.0,9.997,201805291800
6235,1527634800,clear-day,74.95,0.57,1015.3,0.0,6.07,0.0,9.997,201805291900
6236,1527638400,clear-day,76.94,0.57,1016.1,0.0,3.69,0.0,9.997,201805292000
6237,1527642000,clear-night,73.04,0.65,1016.9,0.0,3.47,0.0,9.997,201805292100
6238,1527645600,clear-night,69.49,0.75,1017.8,0.0,1.75,0.0,9.997,201805292200
6239,1527649200,clear-night,67.79,0.83,1017.9,0.0,1.69,0.0,9.997,201805292300
6240,1527652800,clear-night,67.79,0.79,1018.2,0.0,3.42,0.0,9.912,201805300000
6241,1527656400,clear-night,64.05,0.87,1018.7,0.0,0.91,0.0,9.14,201805300100
6242,1527660000,clear-night,66.8,0.8,1018.2,0.0,1.44,0.0,9.832,201805300200
6243,1527663600,clear-night,66.19,0.81,1018.2,0.0,1.08,0.0,7.2920000000000025,201805300300
6244,1527667200,clear-night,62.94,0.85,1019.4,0.0,1.75,0.0,9.135,201805300400
6245,1527670800,clear-night,62.59,0.88,1019.7,0.06,4.39,0.0,6.178999999999999,201805300500
6246,1527674400,partly-cloudy-day,62.94,0.89,1020.8,0.42,6.78,0.0,8.407,201805300600
6247,1527678000,partly-cloudy-day,61.94,0.85,1021.7,0.43,2.92,1.0,9.616,201805300700
6248,1527681600,partly-cloudy-day,62.94,0.74,1022.3,0.73,5.63,2.0,9.997,201805300800
6249,1527685200,partly-cloudy-day,63.95,0.62,1022.5,0.44,4.78,3.0,9.997,201805300900
6250,1527688800,partly-cloudy-day,66.74,0.53,1022.6,0.45,5.43,5.0,9.997,201805301000
6251,1527692400,partly-cloudy-day,68.85,0.48,1023.0,0.75,5.06,5.0,9.997,201805301100
6252,1527696000,partly-cloudy-day,67.84,0.52,1023.1,0.51,5.33,7.0,9.997,201805301200
6253,1527699600,partly-cloudy-day,67.92,0.52,1022.5,0.34,5.64,8.0,9.997,201805301300
6254,1527703200,clear-day,68.05,0.56,1021.9,0.19,5.87,8.0,9.997,201805301400
6255,1527706800,clear-day,69.49,0.54,1021.8,0.19,5.16,7.0,9.997,201805301500
6256,1527710400,clear-day,67.56,0.61,1021.3,0.1,5.45,5.0,9.997,201805301600
6257,1527714000,clear-day,69.42,0.55,1020.7,0.0,5.91,3.0,9.997,201805301700
6258,1527717600,clear-day,68.01,0.6,1020.6,0.0,5.7,1.0,9.997,201805301800
6259,1527721200,clear-day,68.51,0.59,1020.2,0.0,4.11,0.0,9.997,201805301900
6260,1527724800,clear-day,62.58,0.72,1019.8,0.0,5.57,0.0,9.997,201805302000
6261,1527728400,clear-night,61.94,0.78,1020.1,0.08,4.28,0.0,9.997,201805302100
6262,1527732000,clear-night,63.18,0.75,1020.2,0.0,0.38,0.0,9.997,201805302200
6263,1527735600,clear-night,63.26,0.72,1020.3,0.0,2.21,0.0,9.997,201805302300
6264,1527739200,clear-night,62.19,0.73,1020.2,0.0,2.2,0.0,9.997,201805310000
6265,1527742800,clear-night,57.51,0.87,1020.1,0.0,1.17,0.0,9.997,201805310100
6266,1527746400,clear-night,55.67,0.93,1019.7,0.0,0.96,0.0,9.94,201805310200
6267,1527750000,clear-night,55.6,0.9,1019.7,0.0,1.65,0.0,9.235,201805310300
6268,1527753600,clear-night,57.0,0.89,1019.4,0.0,1.69,0.0,9.935,201805310400
6269,1527757200,clear-night,58.94,0.81,1019.5,0.0,1.77,0.0,9.922,201805310500
6270,1527760800,clear-day,56.81,0.87,1019.7,0.18,2.0,0.0,9.185,201805310600
6271,1527764400,clear-day,60.94,0.82,1019.9,0.0,2.9,1.0,9.977,201805310700
6272,1527768000,clear-day,64.19,0.73,1019.8,0.0,3.35,2.0,9.997,201805310800
6273,1527771600,clear-day,68.95,0.62,1019.3,0.18,4.96,4.0,9.997,201805310900
6274,1527775200,clear-day,70.95,0.6,1018.9,0.18,8.35,6.0,9.997,201805311000
6275,1527778800,clear-day,68.95,0.64,1018.6,0.04,6.77,8.0,9.997,201805311100
6276,1527782400,clear-day,77.43,0.36,1017.8,0.0,6.36,10.0,9.997,201805311200
6277,1527786000,clear-day,78.93,0.38,1017.4,0.12,6.31,9.0,9.997,201805311300
6278,1527789600,clear-day,83.16,0.3,1016.7,0.04,9.48,9.0,9.997,201805311400
6279,1527793200,partly-cloudy-day,83.51,0.33,1016.1,0.42,7.88,6.0,9.997,201805311500
6280,1527796800,clear-day,78.93,0.42,1015.1,0.0,8.57,5.0,9.997,201805311600
6281,1527800400,clear-day,78.38,0.51,1015.4,0.0,8.42,3.0,9.997,201805311700
6282,1527804000,clear-day,78.3,0.53,1014.8,0.0,8.52,1.0,9.997,201805311800
6283,1527807600,clear-day,73.95,0.61,1014.5,0.0,11.06,0.0,9.997,201805311900
6284,1527811200,clear-day,72.93,0.66,1014.5,0.08,6.17,0.0,9.997,201805312000
6285,1527814800,clear-night,69.94,0.72,1014.5,0.0,5.48,0.0,9.997,201805312100
6286,1527818400,clear-night,68.95,0.75,1014.7,0.18,5.29,0.0,9.997,201805312200
6287,1527822000,clear-night,66.95,0.8,1014.5,0.19,4.16,0.0,9.997,201805312300
6288,1527825600,clear-night,65.94,0.83,1014.0,0.19,4.07,0.0,9.997,201806010000
6289,1527829200,partly-cloudy-night,65.94,0.82,1013.6,0.73,5.1,0.0,9.997,201806010100
6290,1527832800,partly-cloudy-night,66.95,0.79,1013.0,0.78,3.59,0.0,9.997,201806010200
6291,1527836400,partly-cloudy-night,66.95,0.83,1012.5,0.76,3.42,0.0,9.997,201806010300
6292,1527840000,cloudy,66.95,0.82,1012.1,1.0,3.2,0.0,9.997,201806010400
6293,1527843600,cloudy,66.95,0.82,1011.6,1.0,3.56,0.0,9.997,201806010500
